System_name,Input,Algo,Real,TP,FP,FN,precision,recall
74181,11111101110011,"[['gate194', 'gate185', 'gate181', 'gate173'], ['gate91', 'gate194', 'gate181', 'gate173'], ['gate90', 'gate194', 'gate181', 'gate173'], ['gate29', 'gate194', 'gate181', 'gate173']]","[['gate194', 'gate191', 'gate185', 'gate181', 'gate173'], ['gate93', 'gate194', 'gate181', 'gate173', 'gate27'], ['gate31', 'gate90', 'gate194', 'gate181', 'gate173'], ['gate92', 'gate194', 'gate181', 'gate173', 'gate27'], ['gate91', 'gate31', 'gate194', 'gate181', 'gate173'], ['gate31', 'gate29', 'gate194', 'gate181', 'gate173'], ['gate95', 'gate90', 'gate194', 'gate181', 'gate173'], ['gate95', 'gate29', 'gate194', 'gate181', 'gate173'], ['gate95', 'gate91', 'gate194', 'gate181', 'gate173'], ['gate94', 'gate91', 'gate194', 'gate181', 'gate173'], ['gate95', 'gate194', 'gate181', 'gate173', 'gate185'], ['gate91', 'gate194', 'gate191', 'gate181', 'gate173'], ['gate90', 'gate194', 'gate191', 'gate181', 'gate173'], ['gate31', 'gate194', 'gate181', 'gate173', 'gate185'], ['gate94', 'gate194', 'gate181', 'gate173', 'gate185'], ['gate94', 'gate90', 'gate194', 'gate181', 'gate173'], ['gate94', 'gate29', 'gate194', 'gate181', 'gate173'], ['gate29', 'gate194', 'gate191', 'gate181', 'gate173']]",0,4,18,0.0,0.0
74181,10011101000011,"[['gate191', 'gate181'], ['gate94', 'gate181'], ['gate95', 'gate181']]","[['gate191'], ['gate94'], ['gate95']]",0,3,3,0.0,0.0
74181,00110011100111,"[['gate194', 'gate158', 'gate173', 'gate27']]","[['gate194', 'gate158', 'gate173', 'gate27']]",1,0,0,1.0,1.0
74181,11101001100011,"[['gate194', 'gate188'], ['gate92', 'gate194'], ['gate93', 'gate194']]","[['gate194', 'gate188', 'gate181'], ['gate93', 'gate194', 'gate181'], ['gate92', 'gate194', 'gate181']]",0,3,3,0.0,0.0
74181,10100001000101,"[['gate31', 'gate194', 'gate181', 'gate158'], ['gate94', 'gate194', 'gate181', 'gate158'], ['gate95', 'gate194', 'gate181', 'gate158']]","[['gate31', 'gate194', 'gate181', 'gate158'], ['gate94', 'gate194', 'gate181', 'gate158'], ['gate95', 'gate194', 'gate181', 'gate158']]",3,0,0,1.0,1.0
74181,01000000101111,"[['gate194', 'gate181', 'gate158']]","[['gate194', 'gate181', 'gate158']]",1,0,0,1.0,1.0
74181,11101101110111,"[['gate194', 'gate182'], ['gate28', 'gate194'], ['gate88', 'gate194']]","[['gate182'], ['gate28'], ['gate88']]",0,3,3,0.0,0.0
74181,11101000101110,[['gate188']],"[['gate185', 'gate188']]",0,1,1,0.0,0.0
74181,10000000101101,"[['gate92', 'gate194', 'gate27']]","[['gate92', 'gate194', 'gate27']]",1,0,0,1.0,1.0
74181,10111010000111,"[['gate89', 'gate31', 'gate194', 'gate173', 'gate27'], ['gate31', 'gate194', 'gate182', 'gate173', 'gate27'], ['gate92', 'gate90', 'gate194', 'gate181', 'gate158'], ['gate94', 'gate89', 'gate194', 'gate173', 'gate27'], ['gate94', 'gate194', 'gate182', 'gate173', 'gate27'], ['gate93', 'gate94', 'gate194', 'gate191', 'gate185'], ['gate90', 'gate194', 'gate188', 'gate181', 'gate158'], ['gate93', 'gate90', 'gate194', 'gate181', 'gate158'], ['gate93', 'gate194', 'gate181', 'gate158', 'gate185'], ['gate93', 'gate31', 'gate194', 'gate191', 'gate185']]","[['gate89', 'gate31', 'gate194', 'gate173', 'gate27'], ['gate31', 'gate194', 'gate182', 'gate173', 'gate27'], ['gate92', 'gate90', 'gate194', 'gate181', 'gate158'], ['gate94', 'gate89', 'gate194', 'gate173', 'gate27'], ['gate94', 'gate194', 'gate182', 'gate173', 'gate27'], ['gate93', 'gate94', 'gate194', 'gate191', 'gate185'], ['gate90', 'gate194', 'gate188', 'gate181', 'gate158'], ['gate93', 'gate90', 'gate194', 'gate181', 'gate158'], ['gate93', 'gate194', 'gate181', 'gate158', 'gate185'], ['gate93', 'gate31', 'gate194', 'gate191', 'gate185']]",10,0,0,1.0,1.0
74181,11111110100001,"[['gate94', 'gate194', 'gate181', 'gate158', 'gate173'], ['gate194', 'gate181', 'gate158', 'gate173', 'gate27'], ['gate89', 'gate88', 'gate194', 'gate181', 'gate27']]","[['gate94', 'gate194', 'gate181', 'gate173'], ['gate194', 'gate181', 'gate173', 'gate27']]",0,3,2,0.0,0.0
74181,11110110101010,"[['gate185', 'gate188', 'gate173'], ['gate93', 'gate89', 'gate27'], ['gate93', 'gate91', 'gate173'], ['gate91', 'gate92', 'gate173'], ['gate93', 'gate173', 'gate185'], ['gate92', 'gate173', 'gate185'], ['gate91', 'gate188', 'gate173'], ['gate92', 'gate90', 'gate173'], ['gate93', 'gate90', 'gate173'], ['gate90', 'gate188', 'gate173']]","[['gate185', 'gate173'], ['gate90', 'gate173'], ['gate91', 'gate173']]",0,10,3,0.0,0.0
74181,10000011110011,"[['gate92', 'gate89', 'gate194', 'gate181', 'gate185'], ['gate95', 'gate194', 'gate158', 'gate173', 'gate27'], ['gate89', 'gate90', 'gate194', 'gate188', 'gate181'], ['gate94', 'gate194', 'gate181', 'gate173', 'gate27'], ['gate194', 'gate191', 'gate158', 'gate173', 'gate27'], ['gate93', 'gate89', 'gate90', 'gate194', 'gate181'], ['gate92', 'gate89', 'gate90', 'gate194', 'gate181']]","[['gate92', 'gate89', 'gate194', 'gate181', 'gate185'], ['gate95', 'gate194', 'gate158', 'gate173', 'gate27'], ['gate89', 'gate90', 'gate194', 'gate188', 'gate181'], ['gate94', 'gate194', 'gate181', 'gate173', 'gate27'], ['gate194', 'gate191', 'gate158', 'gate173', 'gate27'], ['gate93', 'gate89', 'gate90', 'gate194', 'gate181'], ['gate92', 'gate89', 'gate90', 'gate194', 'gate181']]",7,0,0,1.0,1.0
74181,10011111100111,"[['gate88', 'gate90', 'gate194', 'gate173'], ['gate91', 'gate88', 'gate194', 'gate158'], ['gate89', 'gate194', 'gate158', 'gate185'], ['gate89', 'gate90', 'gate194', 'gate158'], ['gate91', 'gate89', 'gate194', 'gate158']]","[['gate88', 'gate90', 'gate194', 'gate188']]",0,5,1,0.0,0.0
74181,11001101000100,"[['gate191', 'gate185', 'gate188'], ['gate95', 'gate88', 'gate158'], ['gate95', 'gate182', 'gate173'], ['gate95', 'gate89', 'gate173']]","[['gate95', 'gate194', 'gate181']]",0,4,1,0.0,0.0
74181,11111001010101,"[['gate194', 'gate188', 'gate182'], ['gate88', 'gate194', 'gate188'], ['gate88', 'gate30', 'gate194'], ['gate92', 'gate194', 'gate182'], ['gate92', 'gate88', 'gate194'], ['gate30', 'gate194', 'gate182']]","[['gate93', 'gate29', 'gate194', 'gate181'], ['gate93', 'gate90', 'gate194', 'gate181'], ['gate93', 'gate91', 'gate194', 'gate181'], ['gate89', 'gate194', 'gate188', 'gate181'], ['gate89', 'gate30', 'gate194', 'gate181'], ['gate92', 'gate89', 'gate194', 'gate181']]",0,6,6,0.0,0.0
74181,11111011100100,"[['gate94', 'gate90'], ['gate31', 'gate90']]","[['gate191', 'gate181', 'gate173', 'gate158'], ['gate94', 'gate181', 'gate158', 'gate173'], ['gate31', 'gate181', 'gate158', 'gate173']]",0,2,3,0.0,0.0
74181,00010011110001,"[['gate191', 'gate181', 'gate173'], ['gate95', 'gate181', 'gate173'], ['gate94', 'gate181', 'gate173']]","[['gate191', 'gate181', 'gate173'], ['gate95', 'gate181', 'gate173'], ['gate94', 'gate181', 'gate173']]",3,0,0,1.0,1.0
74181,10100000100011,"[['gate88', 'gate27']]","[['gate88', 'gate27']]",1,0,0,1.0,1.0
74181,00111110100000,"[['gate95', 'gate194', 'gate181']]","[['gate95', 'gate194', 'gate181', 'gate182']]",0,1,1,0.0,0.0
74181,11010101101110,"[['gate94', 'gate194', 'gate188', 'gate182']]","[['gate94', 'gate194', 'gate188', 'gate181', 'gate182']]",0,1,1,0.0,0.0
74181,01101111110110,"[['gate95', 'gate91', 'gate181', 'gate27'], ['gate95', 'gate181', 'gate185', 'gate27'], ['gate89', 'gate188', 'gate191', 'gate181'], ['gate89', 'gate30', 'gate191', 'gate181'], ['gate93', 'gate191', 'gate181', 'gate182'], ['gate92', 'gate89', 'gate191', 'gate181'], ['gate93', 'gate89', 'gate191', 'gate181'], ['gate92', 'gate89', 'gate31', 'gate181'], ['gate95', 'gate93', 'gate89', 'gate181'], ['gate95', 'gate93', 'gate181', 'gate182'], ['gate89', 'gate31', 'gate30', 'gate181'], ['gate94', 'gate92', 'gate89', 'gate181'], ['gate95', 'gate188', 'gate181', 'gate182'], ['gate95', 'gate92', 'gate89', 'gate181'], ['gate95', 'gate89', 'gate30', 'gate181'], ['gate95', 'gate89', 'gate188', 'gate181'], ['gate94', 'gate89', 'gate30', 'gate181']]","[['gate95', 'gate188', 'gate181'], ['gate93', 'gate191', 'gate181'], ['gate95', 'gate93', 'gate181']]",0,17,3,0.0,0.0
74181,00111010010110,"[['gate93', 'gate31', 'gate158', 'gate27'], ['gate92', 'gate31', 'gate185', 'gate27'], ['gate93', 'gate94', 'gate158', 'gate27'], ['gate93', 'gate191', 'gate158', 'gate27'], ['gate89', 'gate31', 'gate30', 'gate185'], ['gate95', 'gate90', 'gate158', 'gate27'], ['gate95', 'gate158', 'gate185', 'gate27'], ['gate94', 'gate92', 'gate182', 'gate185'], ['gate94', 'gate92', 'gate185', 'gate27'], ['gate94', 'gate30', 'gate185', 'gate27'], ['gate94', 'gate89', 'gate30', 'gate185'], ['gate92', 'gate89', 'gate31', 'gate185'], ['gate31', 'gate30', 'gate185', 'gate27'], ['gate92', 'gate31', 'gate182', 'gate185'], ['gate31', 'gate30', 'gate182', 'gate185'], ['gate91', 'gate31', 'gate30', 'gate182'], ['gate91', 'gate92', 'gate31', 'gate182'], ['gate94', 'gate91', 'gate92', 'gate182'], ['gate94', 'gate92', 'gate89', 'gate185'], ['gate94', 'gate30', 'gate182', 'gate185'], ['gate94', 'gate91', 'gate30', 'gate182']]","[['gate93', 'gate31', 'gate158', 'gate27'], ['gate92', 'gate31', 'gate185', 'gate27'], ['gate93', 'gate94', 'gate158', 'gate27'], ['gate93', 'gate191', 'gate158', 'gate27'], ['gate89', 'gate31', 'gate30', 'gate185'], ['gate95', 'gate90', 'gate158', 'gate27'], ['gate95', 'gate158', 'gate185', 'gate27'], ['gate94', 'gate92', 'gate182', 'gate185'], ['gate94', 'gate92', 'gate185', 'gate27'], ['gate94', 'gate30', 'gate185', 'gate27'], ['gate94', 'gate89', 'gate30', 'gate185'], ['gate92', 'gate89', 'gate31', 'gate185'], ['gate31', 'gate30', 'gate185', 'gate27'], ['gate92', 'gate31', 'gate182', 'gate185'], ['gate31', 'gate30', 'gate182', 'gate185'], ['gate91', 'gate31', 'gate30', 'gate182'], ['gate91', 'gate92', 'gate31', 'gate182'], ['gate94', 'gate91', 'gate92', 'gate182'], ['gate94', 'gate92', 'gate89', 'gate185'], ['gate94', 'gate30', 'gate182', 'gate185'], ['gate94', 'gate91', 'gate30', 'gate182']]",21,0,0,1.0,1.0
74181,11011000011010,"[['gate93', 'gate94', 'gate91', 'gate181'], ['gate93', 'gate94', 'gate29', 'gate181'], ['gate95', 'gate92', 'gate29', 'gate181'], ['gate93', 'gate94', 'gate181', 'gate185'], ['gate94', 'gate91', 'gate188', 'gate181'], ['gate94', 'gate29', 'gate188', 'gate181'], ['gate94', 'gate92', 'gate29', 'gate181'], ['gate92', 'gate29', 'gate191', 'gate181'], ['gate91', 'gate92', 'gate191', 'gate181'], ['gate95', 'gate91', 'gate92', 'gate181'], ['gate94', 'gate91', 'gate92', 'gate181']]","[['gate93', 'gate94', 'gate91', 'gate181'], ['gate93', 'gate94', 'gate29', 'gate181'], ['gate95', 'gate92', 'gate29', 'gate181'], ['gate93', 'gate94', 'gate181', 'gate185'], ['gate94', 'gate91', 'gate188', 'gate181'], ['gate94', 'gate29', 'gate188', 'gate181'], ['gate94', 'gate92', 'gate29', 'gate181'], ['gate92', 'gate29', 'gate191', 'gate181'], ['gate91', 'gate92', 'gate191', 'gate181'], ['gate95', 'gate91', 'gate92', 'gate181'], ['gate94', 'gate91', 'gate92', 'gate181']]",11,0,0,1.0,1.0
74181,01110001001001,"[['gate89', 'gate29', 'gate194'], ['gate89', 'gate90', 'gate194'], ['gate28', 'gate90', 'gate194'], ['gate29', 'gate28', 'gate194'], ['gate90', 'gate194', 'gate182'], ['gate29', 'gate194', 'gate182']]","[['gate194', 'gate173', 'gate158']]",0,6,1,0.0,0.0
74181,11111000101100,"[['gate93', 'gate94', 'gate27'], ['gate94', 'gate188', 'gate173']]","[['gate93', 'gate94', 'gate27'], ['gate94', 'gate188', 'gate173']]",2,0,0,1.0,1.0
74181,01011010111110,"[['gate194', 'gate191', 'gate181', 'gate173', 'gate158'], ['gate95', 'gate194', 'gate181', 'gate158', 'gate173'], ['gate94', 'gate194', 'gate181', 'gate158', 'gate173']]","[['gate194', 'gate191', 'gate181', 'gate182', 'gate173', 'gate158'], ['gate194', 'gate191', 'gate181', 'gate158', 'gate173', 'gate27'], ['gate94', 'gate89', 'gate194', 'gate181', 'gate158', 'gate173'], ['gate94', 'gate28', 'gate194', 'gate181', 'gate158', 'gate173'], ['gate95', 'gate194', 'gate181', 'gate182', 'gate158', 'gate173'], ['gate94', 'gate194', 'gate181', 'gate182', 'gate158', 'gate173'], ['gate88', 'gate194', 'gate191', 'gate181', 'gate158', 'gate173'], ['gate94', 'gate194', 'gate181', 'gate158', 'gate173', 'gate27'], ['gate95', 'gate89', 'gate194', 'gate181', 'gate158', 'gate173'], ['gate95', 'gate28', 'gate194', 'gate181', 'gate158', 'gate173'], ['gate28', 'gate194', 'gate191', 'gate181', 'gate158', 'gate173'], ['gate89', 'gate194', 'gate191', 'gate181', 'gate158', 'gate173'], ['gate95', 'gate88', 'gate194', 'gate181', 'gate158', 'gate173'], ['gate94', 'gate88', 'gate194', 'gate181', 'gate158', 'gate173']]",0,3,14,0.0,0.0
74181,00000000011000,"[['gate94', 'gate90', 'gate194', 'gate181'], ['gate90', 'gate194', 'gate191', 'gate181'], ['gate94', 'gate194', 'gate181', 'gate185'], ['gate94', 'gate91', 'gate194', 'gate181'], ['gate95', 'gate92', 'gate194', 'gate181']]","[['gate94', 'gate90', 'gate194'], ['gate90', 'gate194', 'gate191'], ['gate94', 'gate194', 'gate185'], ['gate94', 'gate91', 'gate194'], ['gate95', 'gate92', 'gate194']]",0,5,5,0.0,0.0
74181,11001000111011,"[['gate89', 'gate194', 'gate181', 'gate27']]","[['gate95', 'gate194', 'gate181', 'gate185'], ['gate95', 'gate29', 'gate194', 'gate181'], ['gate95', 'gate91', 'gate194', 'gate181'], ['gate91', 'gate194', 'gate191', 'gate181'], ['gate29', 'gate194', 'gate191', 'gate181']]",0,1,5,0.0,0.0
74181,01110011001100,"[['gate95', 'gate28', 'gate194', 'gate181', 'gate158'], ['gate95', 'gate89', 'gate194', 'gate181', 'gate158']]","[['gate95', 'gate28', 'gate181', 'gate158'], ['gate95', 'gate89', 'gate181', 'gate158']]",0,2,2,0.0,0.0
74181,01111111110111,"[['gate93', 'gate194', 'gate181', 'gate158', 'gate173', 'gate27']]","[['gate93', 'gate194', 'gate181', 'gate158', 'gate173', 'gate27']]",1,0,0,1.0,1.0
74181,01100111100110,"[['gate92', 'gate28', 'gate191', 'gate181'], ['gate92', 'gate88', 'gate191', 'gate181'], ['gate89', 'gate31', 'gate30', 'gate181'], ['gate88', 'gate188', 'gate191', 'gate181'], ['gate28', 'gate188', 'gate191', 'gate181'], ['gate95', 'gate89', 'gate188', 'gate181'], ['gate94', 'gate89', 'gate188', 'gate181'], ['gate92', 'gate89', 'gate31', 'gate181'], ['gate95', 'gate28', 'gate30', 'gate181'], ['gate89', 'gate30', 'gate191', 'gate181'], ['gate95', 'gate88', 'gate30', 'gate181'], ['gate95', 'gate93', 'gate28', 'gate181'], ['gate95', 'gate93', 'gate88', 'gate181'], ['gate92', 'gate31', 'gate88', 'gate181'], ['gate93', 'gate89', 'gate191', 'gate181'], ['gate93', 'gate94', 'gate89', 'gate181'], ['gate95', 'gate93', 'gate89', 'gate181'], ['gate95', 'gate89', 'gate30', 'gate181'], ['gate94', 'gate89', 'gate30', 'gate181'], ['gate92', 'gate89', 'gate191', 'gate181'], ['gate89', 'gate188', 'gate191', 'gate181'], ['gate95', 'gate28', 'gate188', 'gate181'], ['gate95', 'gate92', 'gate88', 'gate181'], ['gate95', 'gate92', 'gate28', 'gate181'], ['gate95', 'gate88', 'gate188', 'gate181'], ['gate94', 'gate92', 'gate88', 'gate181'], ['gate92', 'gate31', 'gate28', 'gate181'], ['gate94', 'gate92', 'gate28', 'gate181'], ['gate94', 'gate92', 'gate89', 'gate181'], ['gate95', 'gate92', 'gate89', 'gate181'], ['gate93', 'gate89', 'gate31', 'gate181'], ['gate89', 'gate31', 'gate188', 'gate181']]","[['gate92', 'gate28', 'gate191', 'gate181'], ['gate92', 'gate88', 'gate191', 'gate181'], ['gate89', 'gate31', 'gate30', 'gate181'], ['gate88', 'gate188', 'gate191', 'gate181'], ['gate28', 'gate188', 'gate191', 'gate181'], ['gate95', 'gate89', 'gate188', 'gate181'], ['gate94', 'gate89', 'gate188', 'gate181'], ['gate92', 'gate89', 'gate31', 'gate181'], ['gate95', 'gate28', 'gate30', 'gate181'], ['gate89', 'gate30', 'gate191', 'gate181'], ['gate95', 'gate88', 'gate30', 'gate181'], ['gate95', 'gate93', 'gate28', 'gate181'], ['gate95', 'gate93', 'gate88', 'gate181'], ['gate92', 'gate31', 'gate88', 'gate181'], ['gate93', 'gate89', 'gate191', 'gate181'], ['gate93', 'gate94', 'gate89', 'gate181'], ['gate95', 'gate93', 'gate89', 'gate181'], ['gate95', 'gate89', 'gate30', 'gate181'], ['gate94', 'gate89', 'gate30', 'gate181'], ['gate92', 'gate89', 'gate191', 'gate181'], ['gate89', 'gate188', 'gate191', 'gate181'], ['gate95', 'gate28', 'gate188', 'gate181'], ['gate95', 'gate92', 'gate88', 'gate181'], ['gate95', 'gate92', 'gate28', 'gate181'], ['gate95', 'gate88', 'gate188', 'gate181'], ['gate94', 'gate92', 'gate88', 'gate181'], ['gate92', 'gate31', 'gate28', 'gate181'], ['gate94', 'gate92', 'gate28', 'gate181'], ['gate94', 'gate92', 'gate89', 'gate181'], ['gate95', 'gate92', 'gate89', 'gate181'], ['gate93', 'gate89', 'gate31', 'gate181'], ['gate89', 'gate31', 'gate188', 'gate181']]",32,0,0,1.0,1.0
74181,10110110000110,"[['gate95', 'gate194', 'gate181', 'gate173', 'gate27']]","[['gate194', 'gate188', 'gate181', 'gate173', 'gate27'], ['gate92', 'gate194', 'gate181', 'gate173', 'gate27'], ['gate89', 'gate90', 'gate194', 'gate188', 'gate181'], ['gate92', 'gate89', 'gate90', 'gate194', 'gate181'], ['gate91', 'gate92', 'gate89', 'gate194', 'gate181'], ['gate92', 'gate89', 'gate194', 'gate181', 'gate185'], ['gate89', 'gate194', 'gate188', 'gate181', 'gate185'], ['gate91', 'gate89', 'gate194', 'gate188', 'gate181'], ['gate93', 'gate91', 'gate89', 'gate194', 'gate181'], ['gate93', 'gate89', 'gate194', 'gate181', 'gate185'], ['gate28', 'gate194', 'gate188', 'gate181', 'gate185'], ['gate91', 'gate92', 'gate28', 'gate194', 'gate181'], ['gate93', 'gate89', 'gate90', 'gate194', 'gate181'], ['gate92', 'gate28', 'gate194', 'gate181', 'gate185'], ['gate93', 'gate91', 'gate88', 'gate194', 'gate181'], ['gate93', 'gate91', 'gate28', 'gate194', 'gate181'], ['gate91', 'gate92', 'gate88', 'gate194', 'gate181'], ['gate91', 'gate28', 'gate194', 'gate188', 'gate181'], ['gate92', 'gate88', 'gate194', 'gate181', 'gate185'], ['gate88', 'gate194', 'gate188', 'gate181', 'gate185'], ['gate91', 'gate88', 'gate194', 'gate188', 'gate181']]",0,1,21,0.0,0.0
74181,11001010110110,"[['gate194', 'gate181']]","[['gate194', 'gate181']]",1,0,0,1.0,1.0
74181,01010111111110,"[['gate188', 'gate181'], ['gate92', 'gate181'], ['gate93', 'gate181']]","[['gate188', 'gate181'], ['gate92', 'gate181'], ['gate93', 'gate181']]",3,0,0,1.0,1.0
74181,01001100111011,"[['gate88', 'gate194', 'gate188'], ['gate92', 'gate194', 'gate182'], ['gate93', 'gate88', 'gate194'], ['gate92', 'gate88', 'gate194']]","[['gate88', 'gate194', 'gate188'], ['gate92', 'gate194', 'gate182'], ['gate93', 'gate88', 'gate194'], ['gate92', 'gate88', 'gate194']]",4,0,0,1.0,1.0
74181,10111100000101,"[['gate185', 'gate181', 'gate182'], ['gate91', 'gate181', 'gate182'], ['gate90', 'gate181', 'gate182'], ['gate31', 'gate181', 'gate27'], ['gate94', 'gate181', 'gate27'], ['gate191', 'gate181', 'gate27'], ['gate95', 'gate181', 'gate27']]","[['gate89', 'gate158', 'gate185'], ['gate88', 'gate90', 'gate158'], ['gate91', 'gate88', 'gate158'], ['gate91', 'gate89', 'gate158'], ['gate89', 'gate90', 'gate158'], ['gate88', 'gate158', 'gate185']]",0,7,6,0.0,0.0
74181,01001111010000,"[['gate93', 'gate31'], ['gate95', 'gate93'], ['gate91', 'gate191'], ['gate31', 'gate188'], ['gate95', 'gate188']]","[['gate93', 'gate31'], ['gate95', 'gate93'], ['gate91', 'gate191'], ['gate31', 'gate188'], ['gate95', 'gate188']]",5,0,0,1.0,1.0
74181,11001011011101,"[['gate89', 'gate90', 'gate191'], ['gate91', 'gate191', 'gate158'], ['gate95', 'gate158', 'gate185'], ['gate93', 'gate94', 'gate91'], ['gate93', 'gate94', 'gate185'], ['gate92', 'gate89', 'gate27'], ['gate95', 'gate89', 'gate90'], ['gate95', 'gate91', 'gate158'], ['gate94', 'gate92', 'gate89'], ['gate94', 'gate89', 'gate188']]","[['gate89', 'gate90', 'gate194', 'gate191'], ['gate91', 'gate194', 'gate191', 'gate158'], ['gate95', 'gate194', 'gate158', 'gate185'], ['gate93', 'gate94', 'gate91', 'gate194'], ['gate93', 'gate94', 'gate194', 'gate185'], ['gate92', 'gate89', 'gate194', 'gate27'], ['gate95', 'gate89', 'gate90', 'gate194'], ['gate95', 'gate91', 'gate194', 'gate158'], ['gate94', 'gate92', 'gate89', 'gate194'], ['gate94', 'gate89', 'gate194', 'gate188']]",0,10,10,0.0,0.0
74181,10001011001111,"[['gate94', 'gate89'], ['gate94', 'gate182']]","[['gate94', 'gate89'], ['gate94', 'gate182']]",2,0,0,1.0,1.0
74181,11011100101110,"[['gate185', 'gate188', 'gate181', 'gate173', 'gate158'], ['gate93', 'gate88', 'gate181', 'gate158', 'gate27'], ['gate93', 'gate89', 'gate181', 'gate158', 'gate27'], ['gate95', 'gate94', 'gate88', 'gate181', 'gate27'], ['gate92', 'gate90', 'gate181', 'gate158', 'gate173'], ['gate93', 'gate91', 'gate181', 'gate158', 'gate173'], ['gate93', 'gate29', 'gate181', 'gate158', 'gate173'], ['gate93', 'gate90', 'gate181', 'gate158', 'gate173'], ['gate93', 'gate181', 'gate158', 'gate173', 'gate185'], ['gate92', 'gate181', 'gate158', 'gate173', 'gate185'], ['gate92', 'gate29', 'gate181', 'gate158', 'gate173'], ['gate29', 'gate188', 'gate181', 'gate158', 'gate173'], ['gate90', 'gate188', 'gate181', 'gate158', 'gate173'], ['gate91', 'gate92', 'gate181', 'gate158', 'gate173'], ['gate91', 'gate188', 'gate181', 'gate158', 'gate173']]","[['gate92', 'gate89', 'gate194', 'gate158'], ['gate93', 'gate88', 'gate194', 'gate158'], ['gate93', 'gate89', 'gate194', 'gate158'], ['gate89', 'gate194', 'gate188', 'gate158']]",0,15,4,0.0,0.0
74181,10110000110001,"[['gate93', 'gate181']]","[['gate93', 'gate181']]",1,0,0,1.0,1.0
74181,10110111110011,"[['gate92', 'gate89', 'gate194', 'gate181', 'gate27'], ['gate93', 'gate89', 'gate194', 'gate181', 'gate27'], ['gate91', 'gate28', 'gate194', 'gate191', 'gate181'], ['gate94', 'gate91', 'gate88', 'gate194', 'gate181'], ['gate91', 'gate88', 'gate194', 'gate191', 'gate181'], ['gate95', 'gate91', 'gate88', 'gate194', 'gate181'], ['gate95', 'gate91', 'gate89', 'gate194', 'gate181'], ['gate91', 'gate89', 'gate194', 'gate191', 'gate181'], ['gate95', 'gate89', 'gate194', 'gate181', 'gate185'], ['gate94', 'gate89', 'gate194', 'gate181', 'gate185'], ['gate89', 'gate194', 'gate191', 'gate181', 'gate185'], ['gate94', 'gate91', 'gate89', 'gate194', 'gate181'], ['gate89', 'gate90', 'gate194', 'gate191', 'gate181'], ['gate95', 'gate89', 'gate90', 'gate194', 'gate181'], ['gate95', 'gate91', 'gate28', 'gate194', 'gate181'], ['gate94', 'gate89', 'gate90', 'gate194', 'gate181'], ['gate94', 'gate91', 'gate28', 'gate194', 'gate181']]","[['gate91', 'gate89', 'gate194', 'gate181', 'gate158'], ['gate91', 'gate28', 'gate194', 'gate181', 'gate158'], ['gate91', 'gate88', 'gate194', 'gate181', 'gate158'], ['gate89', 'gate194', 'gate181', 'gate158', 'gate185'], ['gate89', 'gate90', 'gate194', 'gate181', 'gate158']]",0,17,5,0.0,0.0
74181,00111011111000,"[['gate89', 'gate90', 'gate181'], ['gate89', 'gate181', 'gate185'], ['gate91', 'gate181', 'gate173']]","[['gate89', 'gate90', 'gate181'], ['gate89', 'gate181', 'gate185'], ['gate91', 'gate181', 'gate173']]",3,0,0,1.0,1.0
74181,11001110001010,[['gate88']],[['gate88']],1,0,0,1.0,1.0
